filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
47069.wav,0.30109840631484985,0.1425839215517044,2416.030522988562,2597.615777028725,5291.9342041015625,0.09661187065972222,-64.25494384765625,84.90426635742188,-2.199069023132324,22.76021385192871,-3.4335126876831055,0.2471567839384079,-6.527937889099121,1.8158012628555298,1.711799144744873,10.376829147338867,0.4857025742530823,4.156436443328857,-9.70705795288086,0.10633652657270432,-4.563629627227783,4.358825206756592,-3.193368911743164,4.87139892578125,-4.412395000457764,-4.036793231964111,Electronic
47070.wav,0.28762689232826233,0.12273140251636505,3046.365516633891,2963.347888948448,6817.3024495442705,0.10363091362847222,-83.73294830322266,58.959495544433594,8.238652229309082,14.756159782409668,-0.017864368855953217,7.829067707061768,1.1816989183425903,10.079060554504395,2.2470860481262207,2.5721418857574463,-8.25649356842041,-5.076112747192383,-12.156671524047852,-1.3842889070510864,-2.3046014308929443,3.9786794185638428,-0.40366852283477783,6.785917282104492,-1.4493823051452637,-0.16321061551570892,Electronic
47071.wav,0.2778562903404236,0.12101048976182938,2212.2099595517843,2586.1114234923234,5152.0680745442705,0.057343659577546294,-126.58855438232422,68.35578155517578,14.092911720275879,23.355066299438477,-3.1571130752563477,-0.8436449766159058,-15.435250282287598,-5.792993068695068,-4.713459014892578,8.702842712402344,-2.464411497116089,-6.608886241912842,-8.803994178771973,5.703146457672119,0.05696632340550423,-0.5526748299598694,-6.571299076080322,-3.151482582092285,-12.278241157531738,0.15931977331638336,Electronic
47072.wav,0.27031779289245605,0.11568475514650345,2319.251741986734,2587.7506981295237,5360.6211344401045,0.07940221715856481,-142.6848602294922,60.48588943481445,9.827372550964355,31.37345314025879,-1.558866024017334,16.555936813354492,-7.847729682922363,1.7264918088912964,-8.182957649230957,-11.297935485839844,-17.98628807067871,-12.536561965942383,-11.957874298095703,0.048743072897195816,-9.022963523864746,0.8351550698280334,-3.2928833961486816,11.539532661437988,11.140507698059082,14.503745079040527,Electronic
47073.wav,0.3273111879825592,0.1391667276620865,2075.9243405695984,2533.064682436775,4932.499186197917,0.041463216145833336,-126.54209899902344,78.25550079345703,9.87409496307373,20.044736862182617,2.8792221546173096,9.03231143951416,-10.047505378723145,-4.148271560668945,-13.098393440246582,-7.342690944671631,-11.318242073059082,-1.721531629562378,-6.964184761047363,3.44442081451416,-6.486607074737549,-1.7478699684143066,-7.411108016967773,3.6322267055511475,-3.902677297592163,1.1024330854415894,Electronic
47074.wav,0.3965528607368469,0.12505853176116943,1725.412058898812,2247.6176455421396,3751.9612630208335,0.057811595775462965,-115.53482055664062,112.84131622314453,6.408780574798584,24.746103286743164,1.1684364080429077,6.222132205963135,-0.03627974912524223,10.269634246826172,1.9414994716644287,3.6002416610717773,-4.8463134765625,1.706907868385315,-0.550829291343689,10.577584266662598,1.552614450454712,7.080167770385742,-1.8487322330474854,4.999767303466797,3.5177202224731445,1.2676955461502075,Electronic
47075.wav,0.2946931719779968,0.06205107644200325,2364.35677452687,2590.802711941691,5404.23583984375,0.07418032045717593,-154.00985717773438,83.60350036621094,-0.2124401032924652,12.403618812561035,-11.385795593261719,-0.4095384478569031,-12.463582038879395,-4.501407623291016,-13.187274932861328,-3.6959500312805176,-6.94042444229126,-3.0659267902374268,-7.883426189422607,4.713930130004883,1.9344185590744019,5.768630504608154,-2.797145366668701,2.3923418521881104,-4.653756141662598,2.0192158222198486,Electronic
47076.wav,0.36067989468574524,0.12110895663499832,1659.0612161517988,2135.0754418191045,3771.7000325520835,0.06443730107060185,-112.93983459472656,117.57575225830078,1.7279037237167358,34.494808197021484,-3.105504035949707,18.467716217041016,-4.658351421356201,8.37096118927002,0.5905454158782959,4.235729217529297,-0.745197594165802,3.2623627185821533,-5.515003204345703,3.0860681533813477,-4.198519229888916,3.4827001094818115,-3.0602879524230957,4.39276123046875,2.8674118518829346,9.62080192565918,Electronic
47077.wav,0.27511903643608093,0.10397919267416,2139.6619818841523,2569.472436080095,4962.1571858723955,0.06759078414351852,-152.46343994140625,82.14246368408203,14.331587791442871,15.05048942565918,-0.8616957664489746,4.8927483558654785,-2.1609256267547607,7.138261795043945,-1.8290488719940186,0.2622104585170746,-6.054300308227539,-4.3165130615234375,-11.782909393310547,-0.19947122037410736,-1.654517650604248,6.679886341094971,3.967916488647461,8.536772727966309,-4.336874008178711,6.361038684844971,Electronic
47260.wav,0.4174889326095581,0.0934455543756485,1508.1285934621515,2111.1221915784913,3499.0458170572915,0.04952663845486111,-194.99256896972656,118.54766845703125,22.957359313964844,45.24026107788086,2.8835463523864746,20.808570861816406,2.292479991912842,7.093449115753174,2.8892929553985596,2.3960866928100586,-4.3418378829956055,-0.23744617402553558,-5.7784504890441895,1.9471596479415894,-5.16518497467041,1.7616400718688965,-1.571931004524231,7.204602241516113,-3.2033724784851074,-0.5857521891593933,Electronic
47657.wav,0.41116422414779663,0.20798803865909576,1824.4985835817668,2534.005067629689,4348.0621337890625,0.051332826967592594,-139.22300720214844,118.37183380126953,66.34325408935547,13.9552001953125,-3.033717393875122,1.4497803449630737,-3.080625534057617,6.538112163543701,-9.559527397155762,-1.0131977796554565,-1.9228459596633911,6.474196434020996,0.7255445122718811,1.747128963470459,-5.307052135467529,0.92831951379776,-1.4669113159179688,6.942117214202881,4.423030376434326,7.523345947265625,Electronic
47658.wav,0.46694743633270264,0.17914170026779175,2411.786176889235,2470.34674586893,4819.7987874348955,0.09406421802662036,-100.38348388671875,92.36154174804688,13.626583099365234,22.11227035522461,8.960508346557617,15.551104545593262,-9.03013801574707,6.417095184326172,-12.049243927001953,-4.354523181915283,-12.64554214477539,-1.23330557346344,-4.889344215393066,2.244844675064087,-5.504062652587891,3.049832344055176,-2.5535919666290283,1.2304354906082153,-4.880401611328125,-1.6571295261383057,Electronic
47659.wav,0.4441153407096863,0.18458212912082672,2267.7776824009434,2638.6276944338492,5076.8015543619795,0.06297019675925926,-143.6436767578125,107.72340393066406,47.75315475463867,6.387567520141602,-7.848013401031494,14.86646842956543,0.455613911151886,4.627437591552734,-9.891963958740234,3.2532098293304443,0.40022075176239014,6.7655415534973145,-5.678734302520752,-0.10950331389904022,1.6716259717941284,10.030973434448242,1.732451319694519,3.734189033508301,0.6047952175140381,7.622542858123779,Electronic
47660.wav,0.3652341067790985,0.1608700007200241,1314.7236510010102,1666.3469391489036,2821.8465169270835,0.054594816984953706,-167.83340454101562,147.9951629638672,-1.683227300643921,37.29431915283203,-6.880931854248047,7.110452175140381,5.870193004608154,0.8750754594802856,-0.29128414392471313,15.333423614501953,-2.512859582901001,2.4670567512512207,6.454015731811523,-6.382355690002441,-6.202136039733887,-1.3918508291244507,-12.262928009033203,-8.135553359985352,-2.071507692337036,4.307968616485596,Electronic
48293.wav,0.3893941044807434,0.1605852246284485,2887.548361202704,2824.068171751976,6456.671142578125,0.12286603009259259,-16.297677993774414,73.44664001464844,-2.6467764377593994,7.738231658935547,-9.42173957824707,1.8701196908950806,-3.587585926055908,4.427556991577148,-0.9056310057640076,10.596574783325195,2.524623155593872,8.825525283813477,-2.111943006515503,4.228269577026367,0.92704176902771,2.176386833190918,-4.973176002502441,1.9883496761322021,-5.234024524688721,-2.131408214569092,Electronic
48437.wav,0.7009294629096985,0.3583691418170929,2063.8218298116367,2633.8948595463944,4857.53173828125,0.03833459924768518,-68.5798110961914,93.2081527709961,25.82520294189453,29.754756927490234,14.003503799438477,18.845720291137695,9.90538215637207,10.773049354553223,4.588998794555664,11.497074127197266,5.973042964935303,12.954296112060547,5.259227275848389,9.055768966674805,2.5693511962890625,7.301284313201904,1.2945771217346191,6.006267547607422,-0.6054224371910095,2.526311159133911,Electronic
48439.wav,0.4623516798019409,0.12146630138158798,2952.5146796561103,2920.804822642079,6249.8626708984375,0.15480098017939814,-56.00263977050781,84.93994140625,-3.3777658939361572,2.1110715866088867,15.387064933776855,-10.192745208740234,0.5075873732566833,10.14327621459961,-4.024223804473877,8.897551536560059,-0.6630740761756897,-1.919224500656128,-6.548266887664795,5.398425102233887,-7.525148391723633,3.59423828125,-1.692806363105774,-2.60016131401062,-8.619592666625977,2.163536310195923,Electronic
48440.wav,0.6986947655677795,0.3181428611278534,1911.5557500592872,2399.569870983732,4431.8023681640625,0.04782669632523148,-127.52729034423828,93.6808090209961,18.618362426757812,39.374488830566406,19.11036491394043,11.491857528686523,8.731830596923828,20.187381744384766,6.725298881530762,16.247055053710938,5.393031597137451,8.566773414611816,0.6764693260192871,9.294539451599121,2.6692636013031006,8.675222396850586,2.0433428287506104,6.42181396484375,1.2151859998703003,3.705505132675171,Electronic
48442.wav,0.5293431282043457,0.3737470209598541,1532.8339242225343,2255.478220631255,3547.545369466146,0.03360324435763889,-148.40475463867188,92.53369903564453,20.0035400390625,26.588228225708008,22.02623176574707,18.200429916381836,16.374181747436523,23.727720260620117,11.300718307495117,12.973380088806152,7.283759117126465,9.818102836608887,8.816803932189941,15.48586654663086,5.441040992736816,7.689774036407471,1.3280532360076904,8.35794448852539,4.163524150848389,5.6272053718566895,Electronic
48443.wav,0.5559300184249878,0.33455711603164673,2847.3235644993915,2924.71624142174,6400.4954020182295,0.10179759837962964,-39.31110382080078,73.27688598632812,23.018831253051758,19.13579559326172,8.84286880493164,14.306703567504883,2.4680471420288086,9.82927417755127,1.6372687816619873,6.962296009063721,2.3256947994232178,3.6724894046783447,-0.48302799463272095,4.909915924072266,-1.3510103225708008,5.826876163482666,-1.9966473579406738,3.7498111724853516,-3.694135904312134,2.8176732063293457,Electronic
48462.wav,0.3273838758468628,0.23113785684108734,2460.400615736309,2052.948773596112,4598.933919270833,0.1427544487847222,-8.844666481018066,75.77005767822266,-34.133323669433594,54.892433166503906,-27.77572250366211,13.792620658874512,-5.174649715423584,-2.287217855453491,-11.122861862182617,-0.554405927658081,-12.587162017822266,0.15812881290912628,-6.026376247406006,-1.4511468410491943,-8.58222484588623,0.45044171810150146,-2.5830280780792236,2.5538294315338135,-4.789417266845703,4.5703206062316895,Electronic
48463.wav,0.3661198914051056,0.26192837953567505,1788.8791282620095,2491.561070303067,4471.230061848958,0.04248951099537037,-81.9551773071289,80.8744125366211,26.60960578918457,45.94239044189453,20.859148025512695,12.05714225769043,-8.82750129699707,4.164523601531982,-0.9558242559432983,-0.16479520499706268,-5.572616100311279,2.878801107406616,-12.50755786895752,-0.8295655250549316,-5.553714275360107,8.618474960327148,4.763923168182373,4.469289302825928,-3.039207696914673,6.201358318328857,Electronic
48464.wav,0.240713432431221,0.16810540854930878,1803.5323208225245,2159.0887989802236,4253.306070963542,0.04329201027199074,-112.48776245117188,107.14514923095703,-8.310067176818848,64.40059661865234,-5.778141021728516,34.799713134765625,-28.40587615966797,22.410202026367188,-14.366612434387207,9.352652549743652,-19.568050384521484,8.78878116607666,-12.386333465576172,-0.3404414653778076,5.638120174407959,1.9740933179855347,7.904335975646973,2.299617052078247,6.150340557098389,-7.954493045806885,Electronic
48465.wav,0.3580327332019806,0.15098486840724945,1699.720259619849,2084.2669073904135,4018.035888671875,0.03624131944444445,-152.11231994628906,114.97929382324219,-15.00877857208252,58.966617584228516,-17.159591674804688,33.35179138183594,-22.765024185180664,23.412429809570312,-24.38591766357422,16.666994094848633,-7.578999042510986,9.256268501281738,-0.8303275108337402,9.512406349182129,2.5838582515716553,-3.140629768371582,2.206915855407715,1.4904121160507202,8.285542488098145,-6.475298881530762,Electronic
48466.wav,0.386605829000473,0.20088006556034088,1880.1160850050921,2448.8927833102152,4451.0426839192705,0.05585621021412037,-81.19673156738281,86.63225555419922,14.332964897155762,34.547515869140625,14.137551307678223,14.098000526428223,-5.570206642150879,-3.7537872791290283,-13.810094833374023,-8.883954048156738,-7.73680305480957,14.954952239990234,5.162289142608643,9.953250885009766,4.1182475090026855,6.713310718536377,-0.19525231420993805,3.274034023284912,-5.10050630569458,4.8378682136535645,Electronic
51784.wav,0.5112038254737854,0.17110036313533783,2820.861709898723,2989.6332018100625,6593.9453125,0.10974573206018519,-82.19950866699219,75.73506164550781,16.571908950805664,18.045358657836914,14.236739158630371,8.886428833007812,-1.4464762210845947,9.71053409576416,1.8770354986190796,11.219380378723145,-0.8023212552070618,2.469057083129883,1.2280837297439575,3.2447214126586914,2.0580766201019287,3.7699642181396484,-5.02320671081543,6.516756534576416,0.9081742167472839,2.755031108856201,Electronic
51785.wav,0.20962142944335938,0.509573757648468,1680.482663249855,2466.7637144905684,4260.1348876953125,0.029789677372685185,-48.22856140136719,86.62056732177734,37.47400665283203,28.187620162963867,11.04244613647461,13.146116256713867,-9.622730255126953,1.2135854959487915,-9.834481239318848,1.0852874517440796,-3.4067890644073486,2.3453867435455322,3.304391622543335,5.134390354156494,-6.53944730758667,8.192289352416992,-0.5509742498397827,9.910131454467773,1.2343246936798096,4.610311031341553,Electronic
51923.wav,0.44548603892326355,0.3730318248271942,1893.4074767878974,2171.3096064886504,4212.1836344401045,0.052619086371527776,-36.99705123901367,96.51290130615234,-16.372520446777344,44.98866271972656,0.7045955657958984,27.326705932617188,4.380533695220947,30.00984001159668,3.1594762802124023,22.673662185668945,0.9922587871551514,-3.383021354675293,0.4898861050605774,9.030428886413574,4.121487617492676,6.833765029907227,4.744569778442383,-1.289849877357483,-11.768470764160156,-1.6256197690963745,Electronic
51954.wav,0.578765869140625,0.26860693097114563,2150.035333806511,2564.3653414106498,4774.190266927083,0.049519856770833336,-184.43399047851562,61.08428192138672,27.526540756225586,44.95534133911133,28.79426383972168,17.851186752319336,18.3994083404541,13.999645233154297,-2.566685914993286,5.744899272918701,7.168245792388916,4.8120341300964355,-2.8395254611968994,10.77587890625,15.255696296691895,8.901673316955566,4.155495643615723,14.967825889587402,5.78085994720459,5.90511417388916,Electronic
52409.wav,0.4533293545246124,0.17883941531181335,2534.676515503652,2637.4605355754807,5625.54931640625,0.10087754991319445,-23.800643920898438,84.86518096923828,-4.54672908782959,14.070867538452148,-1.3279800415039062,4.405473709106445,-5.002989768981934,2.748661518096924,-5.107635498046875,5.152477264404297,4.973413467407227,3.486584424972534,-2.0270421504974365,7.262576580047607,2.9999914169311523,5.824716567993164,-3.3370847702026367,0.6610109806060791,2.9940531253814697,-0.8947135210037231,Electronic
52628.wav,0.4367430806159973,0.2214428186416626,2619.2511127583502,2942.562585191946,6254.1493733723955,0.07905635127314815,-98.62757873535156,72.59568786621094,23.102466583251953,33.22133255004883,25.991344451904297,16.95631217956543,11.738836288452148,14.423561096191406,-2.495748519897461,8.60965633392334,2.7939910888671875,9.650483131408691,-4.926027297973633,-3.6533610820770264,-7.538216590881348,-4.413910388946533,-9.305367469787598,-1.870265007019043,-1.4175864458084106,4.666754245758057,Electronic
52629.wav,0.4384702146053314,0.25122493505477905,2832.826185256961,3207.8032806824594,7045.3948974609375,0.08086027922453703,-82.24920654296875,63.80244064331055,47.56447219848633,31.31156349182129,22.928878784179688,15.55436897277832,-0.59451824426651,13.975970268249512,8.46861457824707,13.596088409423828,0.4732361435890198,8.271859169006348,-1.673888921737671,0.10211529582738876,-6.168524742126465,4.805883407592773,-1.8453866243362427,3.2777669429779053,-0.6022986769676208,3.718501329421997,Electronic
52630.wav,0.3417735695838928,0.22033052146434784,1975.1127936798675,2327.447629143259,4505.324300130208,0.07246003327546297,-87.57759857177734,94.267822265625,16.39936637878418,51.362457275390625,-7.725337982177734,17.164934158325195,5.54072380065918,6.353842258453369,-2.141650676727295,7.722258567810059,-0.34565380215644836,1.9877647161483765,-1.0340771675109863,5.38618278503418,3.6263952255249023,5.22701358795166,-8.424016952514648,-8.390199661254883,-11.334169387817383,-3.0063047409057617,Electronic
52631.wav,0.4529406726360321,0.2972697615623474,1924.8407712142896,2540.4531246010247,4671.4589436848955,0.04278112340856482,-52.10548782348633,104.78150939941406,17.11737823486328,23.126054763793945,11.956305503845215,19.429407119750977,0.9405989646911621,10.786659240722656,0.3363736867904663,8.673444747924805,-1.0464041233062744,7.421110153198242,0.030533548444509506,5.152902603149414,-2.6539220809936523,6.861029148101807,1.169169545173645,2.431940793991089,-2.7822585105895996,3.030890464782715,Electronic
52632.wav,0.49238455295562744,0.2064153105020523,2759.234615397963,2888.262542513316,6341.8772379557295,0.11098451967592593,-30.314096450805664,76.56310272216797,19.26033592224121,30.37208366394043,5.340524196624756,15.240035057067871,0.32390570640563965,9.796241760253906,-2.4791927337646484,6.678790092468262,-0.8379296064376831,5.527771949768066,-2.0249295234680176,5.077071666717529,0.10355299711227417,6.68287992477417,-3.743299722671509,-1.8216874599456787,-2.3863062858581543,4.28559684753418,Electronic
52633.wav,0.5609744787216187,0.1129191517829895,3994.4564665676617,3347.0629079963614,8173.64501953125,0.20958116319444445,-132.12539672851562,29.86186981201172,43.80181121826172,32.993167877197266,11.884869575500488,20.95415496826172,8.744133949279785,-0.4736323952674866,15.724647521972656,12.028156280517578,5.471765995025635,9.997676849365234,4.702129364013672,3.4696576595306396,-1.6775896549224854,6.313849925994873,1.5769983530044556,3.34897518157959,2.270259380340576,4.405757904052734,Electronic
52634.wav,0.3904653787612915,0.2765538990497589,1306.0725646335131,1955.7406359768547,2764.02587890625,0.0391845703125,-89.95598602294922,138.9634552001953,15.825127601623535,29.952604293823242,-2.0443432331085205,14.671317100524902,-1.7757736444473267,5.726495742797852,-4.955259323120117,0.10670050978660583,-6.065643310546875,6.357318878173828,-2.8211278915405273,7.863772869110107,0.5231794714927673,5.619192600250244,-4.74342155456543,1.6218607425689697,-4.648857593536377,-2.219376802444458,Electronic
52635.wav,0.5491852760314941,0.2624244689941406,3167.8118458668027,3092.52841831914,7081.632486979167,0.10466399016203703,-60.533058166503906,46.337677001953125,11.039155960083008,16.266464233398438,23.099592208862305,23.343082427978516,10.80616569519043,15.936354637145996,2.2228007316589355,14.909547805786133,9.800487518310547,19.507966995239258,4.991556644439697,9.829319953918457,3.5039210319519043,8.621091842651367,1.4691334962844849,4.352945327758789,-0.41667529940605164,4.704537391662598,Electronic
52636.wav,0.4908111095428467,0.29589807987213135,1169.0075814056263,1873.2489301103817,2354.1473388671875,0.033200864438657406,-230.16883850097656,108.88997650146484,63.34696960449219,46.77393341064453,28.560277938842773,31.495922088623047,13.305937767028809,13.596199989318848,6.795645236968994,7.167751789093018,3.6051549911499023,3.6136045455932617,1.3866782188415527,5.897946834564209,-1.5711721181869507,0.46797263622283936,-0.26437658071517944,1.0612456798553467,1.640692949295044,-0.002329808659851551,Electronic
52637.wav,0.4614032804965973,0.30357930064201355,2067.5004417804635,2642.4176298009415,4932.598876953125,0.04911973741319445,-95.26240539550781,86.34637451171875,56.06672668457031,49.96267318725586,4.8006367683410645,20.892223358154297,5.675770282745361,12.41513442993164,-2.472648859024048,11.65077018737793,-0.5090847015380859,6.166199207305908,5.896769046783447,11.10387134552002,-0.3394954204559326,6.130743980407715,-2.6350159645080566,0.6565711498260498,-5.12827205657959,4.084344387054443,Electronic
52638.wav,0.5933403968811035,0.15296624600887299,2405.4287843720426,2764.2355893272897,5414.503987630208,0.047792787905092594,-156.28404235839844,72.25685119628906,7.377328395843506,29.85854721069336,27.77647590637207,21.32571029663086,10.028212547302246,23.77964210510254,4.477806568145752,13.263167381286621,3.098750352859497,10.26926040649414,4.017511367797852,11.38554859161377,1.127928376197815,7.366013050079346,-1.9241361618041992,6.600754737854004,-4.139537334442139,5.391705513000488,Electronic
52639.wav,0.4838004410266876,0.23543943464756012,3076.1120108679297,3069.469525980177,6873.179117838542,0.09563982928240741,-68.53545379638672,46.780094146728516,28.225378036499023,39.180419921875,21.100830078125,26.700716018676758,8.612942695617676,12.665030479431152,1.4816170930862427,7.12388277053833,-4.003806114196777,4.879758834838867,-0.0766996443271637,7.600047588348389,5.131353855133057,7.45827579498291,-4.834395885467529,2.3727476596832275,-1.3549226522445679,2.198232412338257,Electronic
52641.wav,0.598363995552063,0.18006671965122223,3170.792312490629,2677.3686486835754,6245.6756591796875,0.1569846824363426,-42.39838790893555,59.84130859375,1.6955362558364868,32.58849334716797,1.426212191581726,16.880552291870117,-6.220916271209717,11.605177879333496,-0.18164245784282684,7.586816310882568,0.22336003184318542,4.428580284118652,-1.8662863969802856,5.151437282562256,-3.3510961532592773,3.9067366123199463,-2.861219644546509,5.347229480743408,0.9102376103401184,3.2571182250976562,Electronic
52642.wav,0.35478919744491577,0.08911814540624619,1468.8089744637157,1975.493632618769,2976.4668782552085,0.061656810619212965,-181.33262634277344,142.2801971435547,-8.692854881286621,18.62790298461914,8.43717098236084,6.292943954467773,-2.7052745819091797,-2.299656629562378,-9.449878692626953,-1.5636667013168335,-3.2901651859283447,7.293952465057373,3.0688509941101074,4.858189105987549,-3.821145534515381,3.346268892288208,2.79701828956604,12.027203559875488,-4.913113117218018,6.20611572265625,Electronic
52644.wav,0.49960774183273315,0.28699469566345215,3547.034887655955,3494.228005219062,7998.8372802734375,0.13039595992476852,-66.79436492919922,66.1590347290039,55.320167541503906,17.403623580932617,28.467031478881836,9.596844673156738,10.620902061462402,7.426400184631348,3.556122303009033,9.785831451416016,-3.4318296909332275,3.9871368408203125,-2.6698999404907227,7.533596515655518,-3.279165744781494,3.1834943294525146,-3.4226396083831787,3.819471597671509,-5.288759708404541,0.021741054952144623,Electronic
52645.wav,0.5554585456848145,0.25234267115592957,2827.547316179927,2970.6551738179223,6540.0624593098955,0.10039605034722222,-18.085447311401367,72.44163513183594,18.36127471923828,30.298906326293945,17.654579162597656,15.496671676635742,-4.541114330291748,8.403058052062988,4.493026256561279,10.689043045043945,-2.15487003326416,4.191943645477295,-0.7977063059806824,1.5713907480239868,-3.2166128158569336,0.7891160249710083,-0.8121825456619263,1.728777289390564,-4.312079429626465,-0.9831089973449707,Electronic
52646.wav,0.5221289396286011,0.3473055064678192,1968.289253421187,2539.3958266291147,4613.1398518880205,0.048441569010416664,-52.26540756225586,94.88346099853516,18.53141975402832,36.50143051147461,13.496932029724121,16.48699951171875,6.04000186920166,17.64083480834961,2.2619082927703857,9.335962295532227,2.6303741931915283,11.494147300720215,6.399348735809326,11.069722175598145,2.236180543899536,3.8885083198547363,-4.0196075439453125,4.833835124969482,-3.9773309230804443,0.8830798864364624,Electronic
52647.wav,0.606663167476654,0.1606305092573166,4001.1548773291956,3243.733147035703,7903.6326090494795,0.1966869212962963,-94.55921936035156,33.110443115234375,45.306217193603516,29.783308029174805,19.284757614135742,16.86928367614746,8.431629180908203,12.254705429077148,-1.0002182722091675,4.134196758270264,-4.830190181732178,3.844186544418335,-1.4162050485610962,1.5659981966018677,-3.1245439052581787,5.309573650360107,-2.9375033378601074,-0.37857741117477417,-8.714889526367188,0.7689830660820007,Electronic
52648.wav,0.43404972553253174,0.31170737743377686,1671.018664722602,2367.9502290984115,3985.8357747395835,0.05146167896412037,-68.90130615234375,137.12672424316406,19.73860740661621,3.5364527702331543,20.779939651489258,5.32167387008667,-2.271152973175049,8.156468391418457,-7.3979363441467285,8.106518745422363,-0.7190028429031372,10.862953186035156,-1.0957210063934326,10.266157150268555,0.5620383024215698,5.233832359313965,-0.4715549349784851,4.802183151245117,-4.735228538513184,-0.9628415703773499,Electronic
52649.wav,0.4298940598964691,0.23263238370418549,1695.5734716154684,2163.1336479454462,3785.7564290364585,0.054689760561342594,-104.4674301147461,104.14055633544922,3.5615220069885254,46.43920135498047,12.939656257629395,25.997350692749023,4.834658145904541,15.54550552368164,2.8598668575286865,5.046575546264648,-4.468609809875488,4.293376445770264,-0.7956492304801941,4.855212211608887,1.4390116930007935,5.813021183013916,-0.19429956376552582,1.4891557693481445,-2.8409056663513184,5.862484455108643,Electronic
52650.wav,0.2832108438014984,0.15511749684810638,804.2611184158424,779.6674145133454,1514.801025390625,0.05485704210069445,-229.32693481445312,233.65443420410156,-54.85319519042969,27.07901954650879,21.22169303894043,-32.799625396728516,-0.043206531554460526,-5.422436237335205,-13.819165229797363,1.9230146408081055,6.031575679779053,16.479270935058594,22.14661979675293,11.834370613098145,4.489266395568848,4.671787261962891,12.324200630187988,10.91352653503418,-0.1974637806415558,-0.9363450407981873,Electronic
53457.wav,0.5549554228782654,0.27807241678237915,2594.875120361045,2594.289789913769,5546.7437744140625,0.10451027199074074,-34.222808837890625,70.79885864257812,5.098408222198486,45.15430450439453,6.385355472564697,21.09940528869629,2.183645248413086,13.674914360046387,4.373199939727783,9.968284606933594,-0.21481920778751373,1.837615966796875,-2.249087333679199,7.440035343170166,-0.6551325917243958,4.531424522399902,-3.1900808811187744,4.460953712463379,0.03416047245264053,6.405110836029053,Electronic
53496.wav,0.4493781328201294,0.12561780214309692,2846.485630650635,3067.3097124456167,6780.466715494792,0.10270634403935185,-124.25411987304688,66.35649871826172,41.11800003051758,40.245994567871094,9.425684928894043,14.841276168823242,7.0244526863098145,9.257057189941406,-0.4534035921096802,7.846207141876221,1.0806889533996582,1.0546159744262695,-15.860220909118652,-2.676509141921997,-6.49814510345459,3.0637171268463135,-4.25350284576416,7.030490875244141,0.039942774921655655,4.603095054626465,Electronic
53862.wav,0.4715958535671234,0.16738611459732056,2458.6115349594834,2584.053674538343,5321.990966796875,0.0908496997974537,-62.30091857910156,85.47219848632812,3.7607874870300293,31.27341651916504,3.080096960067749,16.476511001586914,4.794495582580566,13.806591033935547,-2.082850933074951,9.51919174194336,0.8974416255950928,3.2935590744018555,-2.8195767402648926,3.4607064723968506,-1.4111570119857788,4.1558098793029785,-5.685610771179199,0.9894383549690247,-3.726140260696411,0.4556882679462433,Electronic
53863.wav,0.4059366285800934,0.15286986529827118,2364.6245851078647,2596.747569010022,5286.3515218098955,0.08074273003472222,-87.93225860595703,83.07708740234375,4.234273433685303,31.941492080688477,4.292712688446045,13.931699752807617,3.2553281784057617,10.913169860839844,-4.040957927703857,4.68727445602417,2.312926769256592,3.9380719661712646,-3.1261279582977295,1.5242265462875366,-4.265191555023193,2.312858819961548,-6.070772647857666,1.1282833814620972,-5.34820556640625,-1.3831696510314941,Electronic
54335.wav,0.4915173351764679,0.2628026306629181,2530.2444817488313,2926.609562895687,6250.3611246744795,0.05732783564814815,-49.914283752441406,67.98165893554688,14.302386283874512,29.547603607177734,15.36719799041748,12.44688892364502,3.6779000759124756,17.724044799804688,4.480432987213135,15.935585021972656,9.426239967346191,8.744966506958008,5.06036376953125,8.560394287109375,-1.4816884994506836,4.1337971687316895,-3.1433796882629395,3.470524549484253,-3.3455400466918945,1.9718589782714844,Electronic
54662.wav,0.3690836429595947,0.22568947076797485,2557.03280408653,2973.7384280593524,6324.381510416667,0.037975169994212965,-107.89990234375,49.30911636352539,13.492124557495117,30.615755081176758,8.376669883728027,11.148839950561523,9.301176071166992,14.181098937988281,3.237269878387451,10.441519737243652,3.5537922382354736,6.705300331115723,1.3621433973312378,6.063498020172119,-5.849064350128174,-0.40409496426582336,-8.29410171508789,-1.8970006704330444,2.9574387073516846,22.202333450317383,Electronic
54719.wav,0.4134562313556671,0.21732577681541443,2749.5351078818785,2586.2022862162394,5562.046305338542,0.1401028103298611,-61.49138259887695,68.6490707397461,0.2384607195854187,27.514854431152344,6.331609725952148,17.53947639465332,10.483076095581055,2.7522976398468018,0.07267290353775024,4.588781356811523,-9.539641380310059,6.4011688232421875,-3.759276866912842,9.005040168762207,2.184762954711914,5.0505757331848145,-0.2716061770915985,2.83567476272583,-0.18083642423152924,3.3692917823791504,Electronic
